gbifID,language,license,modified,collectionCode,basisOfRecord,dynamicProperties,occurrenceID,organismQuantity,organismQuantityType,occurrenceStatus,continent,countryCode,decimallatitude,decimallongitude,footprintWKT,scientificNameID,scientificName,kingdom,phylum,class,order,family,genus,genericName,specificEpithet,taxonRank,vernacularName,taxonomicStatus,datasetKey,publishingCountry,lastInterpreted,depth,depthAccuracy,distanceFromCentroidInMeters,issue,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,protocol,lastParsed,lastCrawled,repatriated,level0Gid,level0Name,iucnRedListCategory
2858742819,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1772,1,individual count,PRESENT,NA,AQ,-71.51667,-13.575,"LINESTRING(-13.5666666030884 -71.5166702270508, -13.5833330154419 -71.5166702270508)",urn:lsid:marinespecies.org:taxname:176902,"Stegosoladidus Barnard & Karaman, 1987",Animalia,Arthropoda,Malacostraca,Amphipoda,Stegocephalidae,Stegosoladidus,Stegosoladidus,NA,GENUS,Stegosoladidus,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,257.5,3.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2219963,2219963,1,54,229,1231,8015,2219963,NA,NA,"Stegosoladidus Barnard & Karaman, 1987",Stegosoladidus,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858742818,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:0440,1,individual count,PRESENT,NA,AQ,-74.616669,-29.6,POINT(-29.6000003814697 -74.6166687011719),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,799.5,5.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742816,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:0441,1,individual count,PRESENT,NA,AQ,-74.666664,-29.533333,POINT(-29.533332824707 -74.6666641235352),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,597.5,4.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742815,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:0435,1,individual count,PRESENT,NA,AQ,-74.666664,-29.700001,POINT(-29.7000007629395 -74.6666641235352),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,483.5,0.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742813,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1764,1,individual count,PRESENT,NA,AQ,-71.199997,-13.233334,POINT(-13.2333335876465 -71.1999969482422),urn:lsid:marinespecies.org:taxname:101528,"Rhachotropis S.I.Smith, 1883",Animalia,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Rhachotropis,Rhachotropis,NA,GENUS,Rhachotropis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,407,5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2216814,2216814,1,54,229,1231,7985,2216814,NA,NA,"Rhachotropis S.I.Smith, 1883",Rhachotropis,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858742812,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:0436,1,individual count,PRESENT,NA,AQ,-74.466667,-29.700001,POINT(-29.7000007629395 -74.466667175293),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,1188,35,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742811,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,NA,2438_MISTA_Antarctic_Phipoda:1056,1,individual count,PRESENT,NA,GS,-56.450001,-37.016666,"LINESTRING(-36.9500007629395 -56.4166679382324, -37.0833320617676 -56.4833335876465)",urn:lsid:marinespecies.org:taxname:101603,"Cyphocaris Boeck, 1871",Animalia,Arthropoda,Malacostraca,Amphipoda,Cyphocarididae,Cyphocaris,Cyphocaris,NA,GENUS,Cyphocaris,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,3118,0,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2217681,2217681,1,54,229,1231,4426,2217681,NA,NA,"Cyphocaris Boeck, 1871",Cyphocaris,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,TRUE,NA,NA,NA
2858742810,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1765,1,individual count,PRESENT,NA,AQ,-71.163334,-12.4825,"LINESTRING(-12.4783334732056 -71.1616668701172, -12.4866666793823 -71.1650009155273)",urn:lsid:marinespecies.org:taxname:101528,"Rhachotropis S.I.Smith, 1883",Animalia,Arthropoda,Malacostraca,Amphipoda,Eusiridae,Rhachotropis,Rhachotropis,NA,GENUS,Rhachotropis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,350.5,9.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2216814,2216814,1,54,229,1231,7985,2216814,NA,NA,"Rhachotropis S.I.Smith, 1883",Rhachotropis,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858742809,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:0433,1,individual count,PRESENT,NA,AQ,-60.633335,-46.966667,POINT(-46.966667175293 -60.6333351135254),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,235.5,3.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742808,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:0439,1,individual count,PRESENT,NA,AQ,-74.633331,-29.633333,POINT(-29.6333332061768 -74.6333312988281),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,704.5,3.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742805,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:0437,1,individual count,PRESENT,NA,AQ,-74.166664,-29.700001,POINT(-29.7000007629395 -74.1666641235352),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,2004,8,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742804,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Multicorer (PS)},2438_MISTA_Antarctic_Phipoda:1781,1,individual count,PRESENT,NA,AQ,-74.133331,-30.066668,POINT(-30.0666675567627 -74.1333312988281),urn:lsid:marinespecies.org:taxname:101661,"Tryphosella Bonnier, 1893",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella,Tryphosella,NA,GENUS,Tryphosella,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,1958,NA,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2218462,2218462,1,54,229,1231,9689757,2218462,NA,NA,"Tryphosella Bonnier, 1893",Tryphosella,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858742803,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:0434,1,individual count,PRESENT,NA,AQ,-74.599998,-29.716667,POINT(-29.716667175293 -74.5999984741211),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,705.5,6.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742802,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1780,1,individual count,PRESENT,NA,AQ,-61.393333,-55.444723,"LINESTRING(-55.4469451904297 -61.3908348083496, -55.4425010681152 -61.3958320617676)",urn:lsid:marinespecies.org:taxname:101661,"Tryphosella Bonnier, 1893",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella,Tryphosella,NA,GENUS,Tryphosella,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,286.5,1.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2218462,2218462,1,54,229,1231,9689757,2218462,NA,NA,"Tryphosella Bonnier, 1893",Tryphosella,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858742801,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:0438,1,individual count,PRESENT,NA,AQ,-74.583336,-29.666666,POINT(-29.6666660308838 -74.5833358764648),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,804.5,5.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742800,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:0450,1,individual count,PRESENT,NA,AQ,-71.150002,-13.8,POINT(-13.8000001907349 -71.1500015258789),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,2031,6,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742799,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1300,1,individual count,PRESENT,NA,AQ,-75.050003,-28.016666,POINT(-28.0166664123535 -75.0500030517578),urn:lsid:marinespecies.org:taxname:237338,"Epimeria similis Chevreux, 1912",Animalia,Arthropoda,Malacostraca,Amphipoda,Epimeriidae,Epimeria,Epimeria,similis,SPECIES,Epimeria similis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,452,1,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,10960619,10960619,1,54,229,1231,4433,2216190,10960619,Epimeria similis,"Epimeria similis Chevreux, 1912",Epimeria similis,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742798,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bentho Pelagic Net (PS)},2438_MISTA_Antarctic_Phipoda:1784,1,individual count,PRESENT,NA,AQ,-74.666664,-29.450001,POINT(-29.4500007629395 -74.6666641235352),urn:lsid:marinespecies.org:taxname:101661,"Tryphosella Bonnier, 1893",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella,Tryphosella,NA,GENUS,Tryphosella,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,678,12,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2218462,2218462,1,54,229,1231,9689757,2218462,NA,NA,"Tryphosella Bonnier, 1893",Tryphosella,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858742797,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bentho Pelagic Net (PS)},2438_MISTA_Antarctic_Phipoda:1785,1,individual count,PRESENT,NA,AQ,-74.666664,-29.283333,POINT(-29.283332824707 -74.6666641235352),urn:lsid:marinespecies.org:taxname:101661,"Tryphosella Bonnier, 1893",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella,Tryphosella,NA,GENUS,Tryphosella,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,599,12,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2218462,2218462,1,54,229,1231,9689757,2218462,NA,NA,"Tryphosella Bonnier, 1893",Tryphosella,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858742796,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:1301,1,individual count,PRESENT,NA,AQ,-75.150002,-27.583334,POINT(-27.5833339691162 -75.1500015258789),urn:lsid:marinespecies.org:taxname:237338,"Epimeria similis Chevreux, 1912",Animalia,Arthropoda,Malacostraca,Amphipoda,Epimeriidae,Epimeria,Epimeria,similis,SPECIES,Epimeria similis,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,405.5,1.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,10960619,10960619,1,54,229,1231,4433,2216190,10960619,Epimeria similis,"Epimeria similis Chevreux, 1912",Epimeria similis,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742795,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:0453,1,individual count,PRESENT,NA,AQ,-71.26667,-13.066667,POINT(-13.0666666030884 -71.2666702270508),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,186,1,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742794,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:0454,1,individual count,PRESENT,NA,AQ,-71.666664,-12.583333,POINT(-12.5833330154419 -71.6666641235352),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,316.5,13.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742793,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:0451,1,individual count,PRESENT,NA,AQ,-71.199997,-13.466666,POINT(-13.4666662216187 -71.1999969482422),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,674.5,2.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742792,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Bottom trawl (PS)},2438_MISTA_Antarctic_Phipoda:0452,1,individual count,PRESENT,NA,AQ,-71.199997,-13.233334,POINT(-13.2333335876465 -71.1999969482422),urn:lsid:marinespecies.org:taxname:237348,"Amphilochella simplicarpa Schellenberg, 1926",Animalia,Arthropoda,Malacostraca,Amphipoda,Amphilochidae,Amphilochella,Amphilochella,simplicarpa,SPECIES,Amphilochella simplicarpa,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,407,5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2215811,2215811,1,54,229,1231,8333,2215809,2215811,Amphilochella simplicarpa,"Amphilochella simplicarpa Schellenberg, 1926",Amphilochella simplicarpa,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NE
2858742791,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1783,1,individual count,PRESENT,NA,AQ,-74.166664,-29.700001,POINT(-29.7000007629395 -74.1666641235352),urn:lsid:marinespecies.org:taxname:101661,"Tryphosella Bonnier, 1893",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella,Tryphosella,NA,GENUS,Tryphosella,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,2004,8,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2218462,2218462,1,54,229,1231,9689757,2218462,NA,NA,"Tryphosella Bonnier, 1893",Tryphosella,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
2858742790,English,CC_BY_4_0,2020-09-09T00:00:00Z,RBINS,HUMAN_OBSERVATION,{gear:Scuba Diving sampling by hand},2438_MISTA_Antarctic_Phipoda:1782,1,individual count,PRESENT,NA,AQ,-74.666664,-29.700001,POINT(-29.7000007629395 -74.6666641235352),urn:lsid:marinespecies.org:taxname:101661,"Tryphosella Bonnier, 1893",Animalia,Arthropoda,Malacostraca,Amphipoda,Tryphosidae,Tryphosella,Tryphosella,NA,GENUS,Tryphosella,ACCEPTED,667e0044-3ff1-4365-8ecf-e637c7b31fa4,AQ,2023-08-25T17:08:58Z,483.5,0.5,NA,COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COUNTRY_DERIVED_FROM_COORDINATES,TRUE,FALSE,2218462,2218462,1,54,229,1231,9689757,2218462,NA,NA,"Tryphosella Bonnier, 1893",Tryphosella,EML,2023-08-25T17:08:58Z,2023-01-05T11:59:01Z,FALSE,NA,NA,NA
